CA16925	11	***********
CA16926	9	*********
CA16927	11	***********
CA16928	10	**********
CA16929	11	***********
CA16930	8	********
CA16931	11	***********
CA16932	11	***********
CA16933	11	***********
CA16934	11	***********
CA16935	11	***********
CA16936	11	***********
CA16937	10	**********
CA16938	9	*********
CA16939	8	********
CA16940	10	**********
CA16941	10	**********
CA16942	10	**********
CA16943	10	**********
CA16944	11	***********
CA16945	9	*********
CA16946	2	**
CA16947	0	
CA16948	2	**
CA16949	3	***
CA16950	5	*****
CA16951	7	*******
CA16952	6	******
CA16953	4	****
CA16954	6	******
CA16955	5	*****
CA16956	1	*
CA16957	3	***
CA16958	3	***
CA16959	3	***
CA16960	2	**
CA16961	5	*****
CA16962	6	******
CA16963	8	********
CA16964	7	*******
CA16965	8	********
CA16966	9	*********
CA16967	10	**********
CA16968	4	****
CA16969	5	*****
CA16970	6	******
CA16971	3	***
CA16972	5	*****
CA16973	4	****
CA16974	6	******
CA16975	5	*****
CA16976	6	******
CA16977	7	*******
CA16978	8	********
CA16979	0	
CA16980	2	**
CA16981	3	***
CA16982	1	*
CA16983	2	**
CA16984	3	***
CA16985	6	******
CA16986	9	*********
CA16987	8	********
CA16988	7	*******
CA16989	5	*****
CA16990	6	******
CA16991	4	****
CA16992	0	
CA16993	1	*
CA16994	2	**
CA16995	3	***
CA16996	4	****
CA16997	6	******
CA16998	5	*****
CA16999	7	*******
CA17000	8	********
CA17001	9	*********
CA17002	10	**********
CA17003	12	************
CA17004	11	***********
CA17005	12	************
CA17006	11	***********
CA17007	13	*************
CA17008	12	************
CA17009	13	*************
CA17010	15	***************
CA17011	14	**************
CA17012	6	******
CA17013	7	*******
CA17014	1	*
CA17015	2	**
CA17016	4	****
CA17017	5	*****
CA17018	3	***
CA17019	4	****
CA17020	6	******
CA17021	5	*****
CA17022	6	******
CA17023	7	*******
CA17024	1	*
CA17025	2	**
CA17026	3	***
CA17027	5	*****
CA17028	6	******
CA17029	7	*******
CA17030	7	*******
CA17031	4	****
CA17032	5	*****
CA17033	1	*
CA17034	2	**
CA17035	6	******
CA17036	5	*****
CA17037	5	*****
CA17038	5	*****
CA17039	5	*****
CA17040	6	******
CA17041	4	****
CA17042	5	*****
CA17043	3	***
CA17044	4	****
CA17045	1	*
CA17046	3	***
CA17047	2	**
CA17048	3	***
CA17049	4	****
CA17050	5	*****
CA17051	6	******
CA17052	0	
CA17053	1	*
CA17054	2	**
CA17055	3	***
CA17056	4	****
CA17057	5	*****
CA17058	3	***
CA17059	4	****
CA17060	6	******
CA17061	5	*****
CA17062	7	*******
CA17063	10	**********
CA17064	9	*********
CA17065	12	************
CA17066	11	***********
CA17067	12	************
CA17068	10	**********
CA17069	11	***********
CA17070	8	********
CA17071	9	*********
CA17072	10	**********
CA17073	6	******
CA17074	10	**********
CA17075	9	*********
CA17076	8	********
CA17077	7	*******
CA17078	11	***********
CA17079	13	*************
CA17080	12	************
CA17081	11	***********
CA17082	13	*************
CA17083	12	************
CA17084	11	***********
CA17085	13	*************
CA17086	12	************
CA17087	10	**********
CA17088	10	**********
CA17089	11	***********
CA17090	12	************
CA17091	13	*************
CA17092	14	**************
CA17093	9	*********
CA17094	10	**********
CA17095	11	***********
CA17096	8	********
CA17097	8	********
CA17098	10	**********
CA17099	11	***********
CA17100	13	*************
CA17101	14	**************
CA17102	17	*****************
CA17103	18	******************
CA17104	20	********************
CA17105	19	*******************
CA17106	21	*********************
CA17107	20	********************
CA17108	16	****************
CA17109	17	*****************
CA17110	15	***************
CA17111	18	******************
CA17112	17	*****************
CA17113	16	****************
CA17114	18	******************
CA17115	17	*****************
CA17116	12	************
CA17117	13	*************
CA17118	9	*********
CA17119	11	***********
CA17120	10	**********
CA17121	12	************
CA17122	11	***********
CA17123	15	***************
CA17124	14	**************
CA17125	16	****************
CA17126	15	***************
CA17127	15	***************
CA17128	16	****************
CA17129	13	*************
CA17130	14	**************
CA17131	12	************
CA17132	14	**************
CA17133	13	*************
CA17134	0	
CA17135	1	*
CA17136	2	**
CA17137	3	***
CA17138	4	****
CA17139	6	******
CA17140	5	*****
CA17141	5	*****
CA17142	6	******
CA17143	7	*******
CA17144	9	*********
CA17145	8	********
CA17146	0	
CA17147	2	**
CA17148	1	*
CA17149	2	**
CA17150	4	****
CA17151	3	***
CA17152	5	*****
CA17153	4	****
CA17154	4	****
CA17155	5	*****
CA17156	6	******
CA17157	0	
CA17158	2	**
CA17159	3	***
CA17160	3	***
CA17161	6	******
CA17162	5	*****
CA17163	7	*******
CA17164	6	******
CA17165	6	******
CA17166	7	*******
CA17167	8	********
CA17168	4	****
CA17169	5	*****
CA17170	6	******
CA17171	4	****
CA17172	5	*****
CA17173	6	******
CA17174	4	****
CA17175	5	*****
CA17176	6	******
CA17177	4	****
CA17178	5	*****
CA17179	6	******
CA17180	4	****
CA17181	5	*****
CA17182	6	******
CA17183	4	****
CA17184	5	*****
CA17185	6	******
CA17186	1	*
CA17187	2	**
CA17188	3	***
CA17189	4	****
CA17190	5	*****
CA17191	0	
CA17192	0	
CA17193	2	**
CA17194	1	*
CA17195	2	**
CA17196	3	***
CA17197	5	*****
CA17198	4	****
CA17199	7	*******
CA17200	8	********
CA17201	9	*********
CA17202	6	******
CA17203	7	*******
CA17204	9	*********
CA17205	8	********
CA17206	5	*****
CA17207	9	*********
CA17208	11	***********
CA17209	10	**********
CA17210	12	************
CA17211	11	***********
CA17212	8	********
CA17213	11	***********
CA17214	13	*************
CA17215	12	************
CA17216	10	**********
CA17217	12	************
CA17218	11	***********
CA17219	13	*************
CA17220	12	************
CA17221	13	*************
CA17222	14	**************
CA17223	9	*********
CA17224	11	***********
CA17225	13	*************
CA17226	12	************
CA17227	10	**********
CA17228	13	*************
CA17229	14	**************
CA17230	12	************
CA17231	13	*************
CA17232	15	***************
CA17233	14	**************
CA17234	11	***********
CA17235	13	*************
CA17236	12	************
CA17237	13	*************
CA17238	16	****************
CA17239	15	***************
CA17240	16	****************
CA17241	14	**************
CA17242	7	*******
CA17243	9	*********
CA17244	11	***********
CA17245	10	**********
CA17246	8	********
CA17247	12	************
CA17248	11	***********
CA17249	13	*************
CA17250	12	************
CA17251	10	**********
CA17252	11	***********
CA17253	13	*************
CA17254	12	************
CA17255	9	*********
CA17256	11	***********
CA17257	10	**********
CA17258	11	***********
CA17259	12	************
CA17260	6	******
CA17261	9	*********
CA17262	8	********
CA17263	9	*********
CA17264	7	*******
CA17265	8	********
CA17266	10	**********
CA17267	9	*********
CA17268	11	***********
CA17269	12	************
CA17270	10	**********
CA17271	12	************
CA17272	11	***********
CA17273	0	
CA17274	2	**
CA17275	1	*
CA17276	0	
CA17277	1	*
CA17278	2	**
CA17279	3	***
CA17280	0	
CA17281	2	**
CA17282	3	***
CA17283	5	*****
CA17284	6	******
CA17285	4	****
CA17286	1	*
CA17287	4	****
CA17288	5	*****
CA17289	6	******
CA17290	3	***
CA17291	4	****
CA17292	3	***
CA17293	4	****
CA17294	4	****
CA17295	2	**
CA17296	4	****
CA17297	4	****
CA17298	3	***
CA17299	3	***
CA17300	4	****
CA17301	2	**
CA17302	4	****
CA17303	3	***
CA17304	2	**
CA17305	4	****
CA17306	3	***
CA17307	4	****
CA17308	6	******
CA17309	8	********
CA17310	7	*******
CA17311	5	*****
CA17312	7	*******
CA17313	10	**********
CA17314	9	*********
CA17315	8	********
CA17316	10	**********
CA17317	9	*********
CA17318	6	******
CA17319	7	*******
CA17320	10	**********
CA17321	9	*********
CA17322	10	**********
CA17323	8	********
CA17324	9	*********
CA17325	0	
CA17326	2	**
CA17327	1	*
CA17328	3	***
CA17329	2	**
CA17330	7	*******
CA17331	8	********
CA17332	6	******
CA17333	5	*****
CA17334	4	****
CA17335	3	***
CA17336	6	******
CA17337	5	*****
CA17338	4	****
CA17339	4	****
CA17340	5	*****
CA17341	0	
CA17342	2	**
CA17343	3	***
CA17344	4	****
CA17345	6	******
CA17346	5	*****
CA17347	4	****
CA17348	7	*******
CA17349	6	******
CA17350	5	*****
CA17351	7	*******
CA17352	6	******
CA17353	7	*******
CA17354	1	*
CA17355	4	****
CA17356	3	***
CA17357	6	******
CA17358	5	*****
CA17359	6	******
CA17360	6	******
CA17361	4	****
CA17362	6	******
CA17363	5	*****
CA17364	3	***
CA17365	5	*****
CA17366	4	****
CA17367	3	***
CA17368	4	****
CA17369	6	******
CA17370	5	*****
CA17371	6	******
CA17372	5	*****
CA17373	6	******
CA17374	2	**
CA17375	4	****
CA17376	3	***
CA17377	6	******
CA17378	7	*******
CA17379	5	*****
CA17380	6	******
CA17381	6	******
CA17382	6	******
CA17383	4	****
CA17384	5	*****
CA17385	6	******
CA17386	0	
CA17387	3	***
CA17388	2	**
CA17389	1	*
CA17390	2	**
CA17391	5	*****
CA17392	4	****
CA17393	3	***
CA17394	6	******
CA17395	7	*******
CA17396	5	*****
CA17397	4	****
CA17398	0	
CA17399	1	*
CA17400	4	****
CA17401	3	***
CA17402	2	**
CA17403	3	***
CA17404	0	
CA17405	1	*
CA17406	0	
CA17407	2	**
CA17408	1	*
CA17409	3	***
CA17410	2	**
CA17411	3	***
CA17412	4	****
CA17413	5	*****
CA17414	7	*******
CA17415	9	*********
CA17416	8	********
CA17417	6	******
CA17418	3	***
CA17419	4	****
CA17420	6	******
CA17421	5	*****
CA17422	2	**
CA17423	4	****
CA17424	6	******
CA17425	5	*****
CA17426	7	*******
CA17427	8	********
CA17428	6	******
CA17429	9	*********
CA17430	10	**********
CA17431	8	********
CA17432	8	********
CA17433	8	********
CA17434	10	**********
CA17435	11	***********
CA17436	9	*********
CA17437	10	**********
CA17438	11	***********
CA17439	12	************
CA17440	16	****************
CA17441	15	***************
CA17442	16	****************
CA17443	14	**************
CA17444	13	*************
CA17445	14	**************
CA17446	9	*********
CA17447	10	**********
CA17448	11	***********
CA17449	12	************
CA17450	13	*************
CA17451	7	*******
CA17452	9	*********
CA17453	8	********
CA17454	10	**********
CA17455	11	***********
CA17456	9	*********
CA17457	3	***
CA17458	3	***
CA17459	4	****
CA17460	6	******
CA17461	5	*****
CA17462	8	********
CA17463	7	*******
CA17464	8	********
CA17465	6	******
CA17466	8	********
CA17467	7	*******
CA17468	8	********
CA17469	2	**
CA17470	3	***
CA17471	6	******
CA17472	9	*********
CA17473	11	***********
CA17474	10	**********
CA17475	8	********
CA17476	7	*******
CA17477	8	********
CA17478	5	*****
CA17479	6	******
CA17480	7	*******
CA17481	8	********
CA17482	4	****
CA17483	6	******
CA17484	5	*****
CA17485	7	*******
CA17486	6	******
CA17487	2	**
CA17488	3	***
CA17489	4	****
CA17490	6	******
CA17491	5	*****
CA17492	6	******
CA17493	7	*******
CA17494	2	**
CA17495	3	***
CA17496	4	****
CA17497	7	*******
CA17498	6	******
CA17499	5	*****
CA17500	6	******
CA17501	3	***
CA17502	4	****
CA17503	6	******
CA17504	5	*****
CA17505	6	******
CA17506	7	*******
CA17507	2	**
CA17508	3	***
CA17509	5	*****
CA17510	5	*****
CA17511	4	****
CA17512	6	******
CA17513	8	********
CA17514	7	*******
CA17515	5	*****
CA17516	6	******
CA17517	3	***
CA17518	6	******
CA17519	7	*******
CA17520	8	********
CA17521	5	*****
CA17522	6	******
CA17523	4	****
CA17524	5	*****
CA17525	5	*****
CA17526	4	****
CA17527	5	*****
CA17528	5	*****
CA17529	0	
CA17530	2	**
CA17531	1	*
CA17532	2	**
CA17533	3	***
CA17534	5	*****
CA17535	6	******
CA17536	8	********
CA17537	7	*******
CA17538	8	********
CA17539	4	****
CA17540	6	******
CA17541	5	*****
CA17542	6	******
CA17543	7	*******
CA17544	5	*****
CA17545	7	*******
CA17546	8	********
CA17547	6	******
CA17548	5	*****
CA17549	6	******
CA17550	6	******
CA17551	6	******
CA17552	5	*****
CA17553	6	******
CA17554	7	*******
CA17555	6	******
CA17556	5	*****
CA17557	6	******
CA17558	5	*****
CA17559	6	******
CA17560	5	*****
CA17561	6	******
CA17562	5	*****
CA17563	6	******
CA17564	5	*****
CA17565	6	******
CA17566	7	*******
CA17567	8	********
CA17568	5	*****
CA17569	6	******
CA17570	5	*****
CA17571	6	******
CA17572	5	*****
CA17573	6	******
CA17574	5	*****
CA17575	6	******
CA17576	5	*****
CA17577	6	******
CA17578	5	*****
CA17579	6	******
CA17580	5	*****
CA17581	6	******
CA17582	5	*****
CA17583	6	******
CA17584	5	*****
CA17585	6	******
CA17586	5	*****
CA17587	6	******
CA17588	5	*****
CA17589	6	******
CA17590	5	*****
CA17591	6	******
CA17592	5	*****
CA17593	6	******
CA17594	5	*****
CA17595	6	******
CA17596	5	*****
CA17597	6	******
CA17598	5	*****
CA17599	6	******
CA17600	5	*****
CA17601	6	******
CA17602	5	*****
CA17603	6	******
CA17604	5	*****
CA17605	6	******
CA17606	5	*****
CA17607	6	******
CA17608	5	*****
CA17609	6	******
CA17610	5	*****
CA17611	6	******
CA17612	7	*******
CA17613	5	*****
CA17614	6	******
CA17615	7	*******
CA17616	9	*********
CA17617	11	***********
CA17618	10	**********
CA17619	8	********
CA17620	7	*******
CA17621	9	*********
CA17622	8	********
CA17623	5	*****
CA17624	6	******
CA17625	5	*****
CA17626	6	******
CA17627	5	*****
CA17628	6	******
CA17629	5	*****
CA17630	6	******
CA17631	5	*****
CA17632	6	******
CA17633	5	*****
CA17634	6	******
CA17635	5	*****
CA17636	6	******
CA17637	5	*****
CA17638	6	******
CA17639	6	******
CA17640	1	*
CA17641	2	**
CA17642	3	***
CA17643	4	****
CA17644	5	*****
CA17645	6	******
CA17646	9	*********
CA17647	10	**********
CA17648	10	**********
CA17649	8	********
CA17650	8	********
CA17651	9	*********
CA17652	10	**********
CA17653	8	********
CA17654	9	*********
CA17655	12	************
CA17656	12	************
CA17657	11	***********
CA17658	10	**********
CA17659	7	*******
CA17660	8	********
CA17661	10	**********
CA17662	9	*********
CA17663	11	***********
CA17664	10	**********
CA17665	11	***********
CA17666	8	********
CA17667	10	**********
CA17668	11	***********
CA17669	9	*********
CA17670	0	
CA17671	2	**
CA17672	3	***
CA17673	4	****
CA17674	5	*****
CA17675	6	******
CA17676	10	**********
CA17677	9	*********
CA17678	8	********
CA17679	8	********
CA17680	10	**********
CA17681	11	***********
CA17682	12	************
CA17683	13	*************
CA17684	13	*************
CA17685	10	**********
CA17686	11	***********
CA17687	9	*********
CA17688	12	************
CA17689	11	***********
CA17690	12	************
CA17691	10	**********
CA17692	12	************
CA17693	12	************
CA17694	14	**************
CA17695	13	*************
CA17696	14	**************
CA17697	15	***************
CA17698	16	****************
CA17699	11	***********
CA17700	12	************
CA17701	12	************
CA17702	13	*************
CA17703	14	**************
CA17704	15	***************
CA17705	7	*******
CA17706	1	*
CA17707	2	**
CA17708	3	***
CA17709	6	******
CA17710	5	*****
CA17711	7	*******
CA17712	6	******
CA17713	7	*******
CA17714	4	****
CA17715	0	
CA17716	1	*
CA17717	2	**
CA17718	7	*******
CA17719	6	******
CA17720	5	*****
CA17721	6	******
CA17722	4	****
CA17723	5	*****
CA17724	6	******
CA17725	5	*****
CA17726	7	*******
CA17727	6	******
CA17728	8	********
CA17729	9	*********
CA17730	7	*******
CA17731	7	*******
CA17732	7	*******
CA17733	7	*******
CA17734	3	***
CA17735	4	****
CA17736	5	*****
CA17737	0	
CA17738	1	*
CA17739	2	**
CA17740	4	****
CA17741	5	*****
CA17742	3	***
CA17743	6	******
CA17744	7	*******
CA17745	5	*****
CA17746	6	******
CA17747	10	**********
CA17748	9	*********
CA17749	8	********
CA17750	10	**********
CA17751	10	**********
CA17752	10	**********
CA17753	9	*********
CA17754	7	*******
CA17755	4	****
CA17756	9	*********
CA17757	8	********
CA17758	9	*********
CA17759	10	**********
CA17760	7	*******
CA17761	6	******
CA17762	8	********
CA17763	7	*******
CA17764	8	********
CA17765	5	*****
CA17766	7	*******
CA17767	6	******
CA17768	8	********
CA17769	7	*******
CA17770	9	*********
CA17771	8	********
CA17772	0	
CA17773	1	*
CA17774	2	**
CA17775	3	***
CA17776	4	****
CA17777	6	******
CA17778	5	*****
CA17779	8	********
CA17780	10	**********
CA17781	9	*********
CA17782	10	**********
CA17783	11	***********
CA17784	7	*******
CA17785	9	*********
CA17786	8	********
CA17787	10	**********
CA17788	11	***********
CA17789	9	*********
CA17790	11	***********
CA17791	12	************
CA17792	13	*************
CA17793	10	**********
CA17794	13	*************
CA17795	12	************
CA17796	13	*************
CA17797	11	***********
CA17798	17	*****************
CA17799	16	****************
CA17800	15	***************
CA17801	14	**************
CA17802	15	***************
CA17803	13	*************
CA17804	17	*****************
CA17805	16	****************
CA17806	15	***************
CA17807	14	**************
CA17808	15	***************
CA17809	16	****************
CA17810	17	*****************
CA17811	19	*******************
CA17812	18	******************
CA17813	12	************
CA17814	15	***************
CA17815	17	*****************
CA17816	16	****************
CA17817	17	*****************
CA17818	14	**************
CA17819	15	***************
CA17820	16	****************
CA17821	17	*****************
CA17822	13	*************
CA17823	16	****************
CA17824	18	******************
CA17825	20	********************
CA17826	19	*******************
CA17827	17	*****************
CA17828	18	******************
CA17829	15	***************
CA17830	16	****************
CA17831	14	**************
CA17832	14	**************
CA17833	14	**************
CA17834	16	****************
CA17835	15	***************
CA17836	17	*****************
CA17837	16	****************
CA17838	19	*******************
CA17839	18	******************
CA17840	18	******************
CA17841	17	*****************
CA17842	18	******************
CA17843	19	*******************
CA17844	6	******
CA17845	7	*******
CA17846	9	*********
CA17847	8	********
CA17848	10	**********
CA17849	9	*********
CA17850	11	***********
CA17851	12	************
CA17852	10	**********
CA17853	9	*********
CA17854	11	***********
CA17855	10	**********
CA17856	11	***********
CA17857	9	*********
CA17858	12	************
CA17859	11	***********
CA17860	12	************
CA17861	13	*************
CA17862	15	***************
CA17863	14	**************
CA17864	10	**********
CA17865	13	*************
CA17866	12	************
CA17867	11	***********
CA17868	0	
CA17869	1	*
CA17870	1	*
CA17871	2	**
CA17872	5	*****
CA17873	4	****
CA17874	5	*****
CA17875	3	***
CA17876	5	*****
CA17877	6	******
CA17878	8	********
CA17879	7	*******
CA17880	4	****
CA17881	5	*****
CA17882	7	*******
CA17883	6	******
CA17884	0	
CA17885	2	**
CA17886	3	***
CA17887	4	****
CA17888	5	*****
CA17889	6	******
CA17890	7	*******
CA17891	8	********
CA17892	10	**********
CA17893	9	*********
CA17894	12	************
CA17895	11	***********
CA17896	13	*************
CA17897	12	************
CA17898	10	**********
CA17899	11	***********
CA17900	9	*********
CA17901	10	**********
CA17902	2	**
CA17903	1	*
CA17904	3	***
CA17905	2	**
CA17906	3	***
CA17907	0	
CA17908	1	*
CA17909	0	
CA17910	3	***
CA17911	2	**
CA17912	1	*
CA17913	2	**
CA17914	4	****
CA17915	3	***
CA17916	5	*****
CA17917	4	****
CA17918	6	******
CA17919	5	*****
CA17920	2	**
CA17921	3	***
CA17922	4	****
CA17923	5	*****
CA17924	8	********
CA17925	9	*********
CA17926	12	************
CA17927	11	***********
CA17928	12	************
CA17929	12	************
CA17930	13	*************
CA17931	14	**************
CA17932	10	**********
CA17933	12	************
CA17934	11	***********
CA17935	12	************
CA17936	13	*************
CA17937	14	**************
CA17938	7	*******
CA17939	8	********
CA17940	9	*********
CA17941	14	**************
CA17942	13	*************
CA17943	14	**************
CA17944	12	************
CA17945	13	*************
CA17946	14	**************
CA17947	11	***********
CA17948	10	**********
CA17949	11	***********
CA17950	7	*******
CA17951	8	********
CA17952	9	*********
CA17953	11	***********
CA17954	10	**********
CA17955	7	*******
CA17956	7	*******
CA17957	8	********
CA17958	7	*******
CA17959	8	********
CA17960	9	*********
CA17961	12	************
CA17962	11	***********
CA17963	12	************
CA17964	11	***********
CA17965	12	************
CA17966	13	*************
CA17967	10	**********
CA17968	13	*************
CA17969	12	************
CA17970	11	***********
CA17971	7	*******
CA17972	8	********
CA17973	6	******
CA17974	7	*******
CA17975	9	*********
CA17976	8	********
CA17977	9	*********
CA17978	7	*******
CA17979	6	******
CA17980	7	*******
CA17981	9	*********
CA17982	8	********
CA17983	9	*********
CA17984	8	********
CA17985	8	********
CA17986	10	**********
CA17987	9	*********
CA17988	10	**********
CA17989	6	******
CA17990	7	*******
CA17991	8	********
CA17992	9	*********
CA17993	9	*********
CA17994	11	***********
CA17995	10	**********
CA17996	11	***********
CA17997	6	******
CA17998	7	*******
CA17999	9	*********
CA18000	8	********
CA18001	8	********
CA18002	8	********
CA18003	8	********
CA18004	8	********
CA18005	8	********
CA18006	8	********
CA18007	8	********
CA18008	10	**********
CA18009	11	***********
CA18010	9	*********
CA18011	11	***********
CA18012	10	**********
CA18013	10	**********
CA18014	10	**********
CA18015	11	***********
CA18016	13	*************
CA18017	14	**************
CA18018	12	************
CA18019	13	*************
CA18020	14	**************
CA18021	15	***************
CA18022	17	*****************
CA18023	16	****************
CA18024	18	******************
CA18025	17	*****************
CA18026	10	**********
CA18027	11	***********
CA18028	13	*************
CA18029	12	************
CA18030	14	**************
CA18031	13	*************
CA18032	14	**************
CA18033	15	***************
CA18034	16	****************
CA18035	17	*****************
CA18036	19	*******************
CA18037	18	******************
CA18038	19	*******************
CA18039	20	********************
CA18040	9	*********
CA18041	10	**********
CA18042	13	*************
CA18043	14	**************
CA18044	12	************
CA18045	13	*************
CA18046	14	**************
CA18047	11	***********
CA18048	8	********
CA18049	9	*********
CA18050	9	*********
CA18051	10	**********
CA18052	11	***********
CA18053	13	*************
CA18054	14	**************
CA18055	12	************
CA18056	13	*************
CA18057	15	***************
CA18058	17	*****************
CA18059	16	****************
CA18060	14	**************
CA18061	9	*********
CA18062	10	**********
CA18063	11	***********
CA18064	13	*************
CA18065	16	****************
CA18066	15	***************
CA18067	16	****************
CA18068	17	*****************
CA18069	14	**************
CA18070	17	*****************
CA18071	18	******************
CA18072	16	****************
CA18073	17	*****************
CA18074	15	***************
CA18075	16	****************
CA18076	17	*****************
CA18077	12	************
CA18078	13	*************
CA18079	8	********
CA18080	8	********
CA18081	9	*********
CA18082	10	**********
CA18083	11	***********
CA18084	12	************
CA18085	13	*************
CA18086	8	********
CA18087	9	*********
CA18088	8	********
CA18089	9	*********
CA18090	8	********
CA18091	9	*********
CA18092	10	**********
CA18093	13	*************
CA18094	12	************
CA18095	11	***********
CA18096	8	********
CA18097	9	*********
CA18098	10	**********
CA18099	10	**********
CA18100	10	**********
CA18101	11	***********
CA18102	14	**************
CA18103	13	*************
CA18104	12	************
CA18105	13	*************
CA18106	12	************
CA18107	10	**********
CA18108	10	**********
CA18109	11	***********
CA18110	12	************
CA18111	10	**********
CA18112	11	***********
CA18113	0	
CA18114	0	
CA18115	1	*
CA18116	0	
CA18117	1	*
CA18118	3	***
CA18119	4	****
CA18120	7	*******
CA18121	6	******
CA18122	5	*****
CA18123	6	******
CA18124	7	*******
CA18125	10	**********
CA18126	9	*********
CA18127	10	**********
CA18128	8	********
CA18129	10	**********
CA18130	11	***********
CA18131	9	*********
CA18132	11	***********
CA18133	10	**********
CA18134	11	***********
CA18135	2	**
CA18136	3	***
CA18137	5	*****
CA18138	4	****
CA18139	5	*****
CA18140	0	
CA18141	2	**
CA18142	1	*
CA18143	0	
CA18144	0	
CA18145	1	*
CA18146	2	**
CA18147	5	*****
CA18148	4	****
CA18149	5	*****
CA18150	8	********
CA18151	7	*******
CA18152	8	********
CA18153	6	******
CA18154	7	*******
CA18155	8	********
CA18156	9	*********
CA18157	10	**********
CA18158	11	***********
CA18159	3	***
CA18160	4	****
CA18161	0	
CA18162	3	***
CA18163	5	*****
CA18164	6	******
CA18165	4	****
CA18166	5	*****
CA18167	7	*******
CA18168	6	******
CA18169	7	*******
CA18170	8	********
CA18171	2	**
CA18172	3	***
CA18173	4	****
CA18174	2	**
CA18175	3	***
CA18176	4	****
CA18177	5	*****
CA18178	7	*******
CA18179	8	********
CA18180	10	**********
CA18181	9	*********
CA18182	10	**********
CA18183	11	***********
CA18184	15	***************
CA18185	14	**************
CA18186	15	***************
CA18187	13	*************
CA18188	15	***************
CA18189	16	****************
CA18190	14	**************
CA18191	16	****************
CA18192	15	***************
CA18193	16	****************
CA18194	17	*****************
CA18195	12	************
CA18196	14	**************
CA18197	13	*************
CA18198	16	****************
CA18199	15	***************
CA18200	14	**************
CA18201	6	******
CA18202	6	******
CA18203	8	********
CA18204	7	*******
CA18205	10	**********
CA18206	9	*********
CA18207	9	*********
CA18208	10	**********
CA18209	8	********
CA18210	9	*********
CA18211	10	**********
CA18212	11	***********
CA18213	11	***********
CA18214	1	*
CA18215	3	***
CA18216	4	****
CA18217	6	******
CA18218	8	********
CA18219	7	*******
CA18220	9	*********
CA18221	8	********
CA18222	9	*********
CA18223	5	*****
CA18224	7	*******
CA18225	9	*********
CA18226	8	********
CA18227	9	*********
CA18228	6	******
CA18229	7	*******
CA18230	2	**
CA18231	4	****
CA18232	3	***
CA18233	5	*****
CA18234	4	****
CA18235	5	*****
CA18236	1	*
CA18237	2	**
CA18238	3	***
CA18239	4	****
CA18240	2	**
CA18241	2	**
CA18242	3	***
CA18243	1	*
CA18244	3	***
CA18245	2	**
CA18246	1	*
CA18247	1	*
CA18248	1	*
CA18249	1	*
CA18250	5	*****
CA18251	6	******
CA18252	7	*******
CA18253	8	********
CA18254	4	****
CA18255	6	******
CA18256	5	*****
CA18257	7	*******
CA18258	6	******
CA18259	7	*******
CA18260	3	***
CA18261	2	**
CA18262	3	***
CA18263	0	
CA18264	3	***
CA18265	4	****
CA18266	6	******
CA18267	5	*****
CA18268	2	**
CA18269	3	***
CA18270	5	*****
CA18271	4	****
CA18272	5	*****
CA18273	6	******
CA18274	2	**
CA18275	3	***
CA18276	5	*****
CA18277	4	****
CA18278	6	******
CA18279	8	********
CA18280	7	*******
CA18281	5	*****
CA18282	4	****
CA18283	7	*******
CA18284	6	******
CA18285	5	*****
CA18286	4	****
CA18287	10	**********
CA18288	9	*********
CA18289	8	********
CA18290	9	*********
CA18291	7	*******
CA18292	6	******
CA18293	7	*******
CA18294	9	*********
CA18295	8	********
CA18296	9	*********
CA18297	5	*****
CA18298	6	******
CA18299	9	*********
CA18300	8	********
CA18301	7	*******
CA18302	10	**********
CA18303	9	*********
CA18304	10	**********
CA18305	11	***********
CA18306	8	********
CA18307	8	********
CA18308	10	**********
CA18309	9	*********
CA18310	1	*
CA18311	3	***
CA18312	4	****
CA18313	6	******
CA18314	5	*****
CA18315	7	*******
CA18316	6	******
CA18317	9	*********
CA18318	10	**********
CA18319	8	********
CA18320	10	**********
CA18321	9	*********
CA18322	10	**********
CA18323	11	***********
CA18324	7	*******
CA18325	8	********
CA18326	9	*********
CA18327	2	**
CA18328	3	***
CA18329	4	****
CA18330	6	******
CA18331	7	*******
CA18332	5	*****
CA18333	7	*******
CA18334	6	******
CA18335	7	*******
CA18336	8	********
CA18337	9	*********
CA18338	1	*
CA18339	2	**
CA18340	3	***
CA18341	5	*****
CA18342	7	*******
CA18343	6	******
CA18344	7	*******
CA18345	4	****
CA18346	5	*****
CA18347	7	*******
CA18348	6	******
CA18349	1	*
CA18350	2	**
CA18351	1	*
CA18352	2	**
CA18353	3	***
CA18354	5	*****
CA18355	4	****
CA18356	7	*******
CA18357	7	*******
CA18358	6	******
CA18359	5	*****
CA18360	7	*******
CA18361	7	*******
CA18362	6	******
CA18363	7	*******
CA18364	8	********
CA18365	0	
CA18366	0	
CA18367	1	*
CA18368	5	*****
CA18369	6	******
CA18370	4	****
CA18371	5	*****
CA18372	6	******
CA18373	7	*******
CA18374	3	***
CA18375	5	*****
CA18376	4	****
CA18377	5	*****
CA18378	6	******
CA18379	2	**
CA18380	4	****
CA18381	5	*****
CA18382	3	***
CA18383	6	******
CA18384	5	*****
CA18385	4	****
CA18386	6	******
CA18387	5	*****
CA18388	1	*
CA18389	4	****
CA18390	7	*******
CA18391	6	******
CA18392	7	*******
CA18393	8	********
CA18394	5	*****
